id,user_query,category,answer
1682,cần chị cái chế độ ăn giảm cân nhanh giúp em.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1683,Làm sao để eat clean nhanh? Cho xin menu mẫu.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1684,"em gầy quá, tư vấn menu tăng cơ với.",meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
1685,Chỉ mình cách ăn để xuống ký trong 1 tuần.,meal_plan,Menu ít calo tham khảo: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1686,"Bố mẹ bỉm bị gout, xin menu an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Cháo yến mạch nấu rau củ. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
1687,cho xin anh cái menu xuống ký cần ngay.,meal_plan,"Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1688,"Đang diet mà đói quá, gợi ý lịch ăn chống đói.",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Ức gà luộc xé phay. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1689,"trợ lý ơi, tớ muốn giảm béo, ăn uống thế nào?",meal_plan,"Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1690,tư vấn em cái thực đơn siết mỡ cần ngay.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1691,"Bố tôi bị đau dạ dày, xin lịch ăn an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Đậu phụ sốt cà chua và Cơm lứt. Tối: Rau củ kho chay. Bữa phụ: Củ đậu. (Nhớ uống đủ 2 lít nước nhé!)
1692,"Bố chị bị tiểu đường, xin kế hoạch ăn uống an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Phở gạo lứt ức gà. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Dưa chuột. (Nhớ uống đủ 2 lít nước nhé!)
1693,Có kế hoạch ăn uống nào giúp tăng cơ cấp tốc không chuyên gia?,meal_plan,Menu giàu năng lượng: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1694,lên giúp chị cái chế độ ăn diet cứu với.,meal_plan,Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Bún chùm ngây thịt nạc. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)
1695,Làm sao để giảm béo nhanh? Cho xin lịch ăn mẫu.,meal_plan,Lịch ăn giảm mỡ: Sáng: Salad ức gà nhỏ. Trưa: Bún chùm ngây thịt nạc. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1696,tư vấn mẹ bỉm cái lịch ăn diet help me.,meal_plan,Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Bún chùm ngây thịt nạc. Tối: Ức gà luộc xé phay. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1697,"Bố cháu bị tiểu đường, xin chế độ ăn an toàn.",meal_plan,Menu thanh đạm: Sáng: Phở gạo lứt ức gà. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Rau củ kho chay. Bữa phụ: Củ đậu. (Nhớ uống đủ 2 lít nước nhé!)
1698,"tớ gầy quá, cần kế hoạch ăn uống tăng cơ với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1699,"mình gầy quá, tư vấn thực đơn thoát gầy với.",meal_plan,Menu giàu năng lượng: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1700,"Bố chị bị gout, xin chế độ ăn an toàn.",meal_plan,Menu thanh đạm: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Đậu phụ sốt cà chua và Cơm lứt. Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
1701,Có thực đơn nào giúp thoát gầy cấp tốc không trợ lý?,meal_plan,Menu giàu năng lượng: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Mì xào bò rau cải. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1702,"trợ lý ơi, anh muốn giảm béo, ăn uống thế nào?",meal_plan,Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Bún chùm ngây thịt nạc. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1703,bữa ăn lên ký cho người tập gym?,meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Bò bít tết và Khoai tây chiên. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1704,gợi ý chị cái kế hoạch ăn uống xuống ký help me.,meal_plan,Thực đơn diet hôm nay: Sáng: Sinh tố bơ chuối ít đường. Trưa: Bún chùm ngây thịt nạc. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1705,"chuyên gia ơi, người mới muốn eat clean, ăn uống thế nào?",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1706,"Bố mẹ bỉm bị béo phì, xin lịch ăn an toàn.",meal_plan,Chế độ ăn kiểm soát bệnh: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Rau củ kho chay. Bữa phụ: Củ đậu. (Nhớ uống đủ 2 lít nước nhé!)
1707,"bác sĩ ơi, anh muốn eat clean, ăn uống thế nào?",meal_plan,"Thực đơn diet hôm nay: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1708,Làm sao để giảm cân nhanh? Cho xin menu mẫu.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Ức gà luộc xé phay. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1709,Chỉ em cách ăn để xuống ký trong 1 tuần.,meal_plan,Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Ức gà luộc xé phay. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1710,"mình gầy quá, cần kế hoạch ăn uống lên ký với.",meal_plan,Thực đơn xả cơ: Sáng: Bún bò huế đầy đủ. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1711,"người mới gầy quá, muốn có thực đơn lên ký với.",meal_plan,Menu giàu năng lượng: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1712,gợi ý em cái chế độ ăn giảm béo gấp gấp.,meal_plan,"Thực đơn diet hôm nay: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1713,làm cho người mới cái thực đơn diet gấp gấp.,meal_plan,"Lịch ăn giảm mỡ: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1714,"Đang giảm cân mà đói quá, cần lịch ăn chống đói.",meal_plan,"Menu ít calo tham khảo: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1715,lịch ăn thoát gầy cho người tập gym?,meal_plan,Kế hoạch tăng cân: Sáng: Xôi gà xá xíu. Trưa: Cơm sườn bì chả và Canh chua. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Chuối và Bơ đậu phộng. (Nhớ uống đủ 2 lít nước nhé!)
1716,Check calo món gà rán giùm mình.,nutrition_fact,"Chào bạn, theo dữ liệu thì món gà rán chứa khoảng 500 calo/100g."
1717,"Đang giảm béo mà đói quá, cần chế độ ăn chống đói.",meal_plan,Lịch ăn giảm mỡ: Sáng: Sinh tố bơ chuối ít đường. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1718,Check calo món sầu riêng giùm em.,nutrition_fact,"Chào bạn, theo dữ liệu thì món sầu riêng chứa khoảng 569 calo/100g."
1719,lên giúp cháu cái bữa ăn siết mỡ cần ngay.,meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Súp rau củ thập cẩm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1720,"Đang siết mỡ mà đói quá, tư vấn thực đơn chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Ức gà luộc xé phay. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1721,"Bố anh bị gout, xin chế độ ăn an toàn.",meal_plan,Menu thanh đạm: Sáng: Cháo yến mạch nấu rau củ. Trưa: Mực xào cần tây và 1/2 bát cơm. Tối: Salad dưa chuột cà chua. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
1722,"Đang giảm béo mà đói quá, cần thực đơn chống đói.",meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)
1723,"Đang giảm cân mà đói quá, cần menu chống đói.",meal_plan,Lịch ăn giảm mỡ: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1724,cho xin em cái chế độ ăn eat clean help me.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1725,tư vấn người mới cái lịch ăn giảm béo cần ngay.,meal_plan,"Thực đơn diet hôm nay: Sáng: Sinh tố bơ chuối ít đường. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Ức gà luộc xé phay. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1726,"Đang siết mỡ mà đói quá, làm cho chế độ ăn chống đói.",meal_plan,Gợi ý Eat Clean cho bạn: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1727,Chỉ anh cách ăn để giảm béo trong 1 tuần.,meal_plan,Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Bún chùm ngây thịt nạc. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)
1728,Có lịch ăn nào giúp thoát gầy cấp tốc không ad?,meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bún bò huế đầy đủ. Trưa: Bò bít tết và Khoai tây chiên. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1729,kế hoạch ăn uống giảm cân cho dân văn phòng lười nấu?,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1730,"người mới gầy quá, cần chế độ ăn béo lên với.",meal_plan,Thực đơn xả cơ: Sáng: Phở bò tái nạm trứng chần. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Mì xào bò rau cải. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1731,"em gầy quá, tư vấn kế hoạch ăn uống thoát gầy với.",meal_plan,Kế hoạch tăng cân: Sáng: Phở bò tái nạm trứng chần. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1732,yến mạch bao nhiêu calo thế shop?,nutrition_fact,"Chào bạn, theo dữ liệu thì món yến mạch chứa khoảng 220 calo/100g."
1733,"admin ơi, người mới muốn siết mỡ, ăn uống thế nào?",meal_plan,"Thực đơn diet hôm nay: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Canh bí xanh nấu tôm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1734,Chỉ tớ cách ăn để giảm béo trong 1 tuần.,meal_plan,"Menu ít calo tham khảo: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1735,"Bố cháu bị béo phì, xin kế hoạch ăn uống an toàn.",meal_plan,Thực đơn lành mạnh: Sáng: Phở gạo lứt ức gà. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
1736,"Vừa ăn gà rán xong, sợ béo quá cứu chị.",nutrition_fact,"Chào bạn, theo dữ liệu thì món gà rán chứa khoảng 679 calo/100g."
1737,"mẹ bỉm gầy quá, làm cho chế độ ăn béo lên với.",meal_plan,Kế hoạch tăng cân: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
1738,gợi ý tớ cái bữa ăn eat clean nhanh giúp em.,meal_plan,"Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Canh bí xanh nấu tôm. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1739,Người bị mỡ máu thì thực đơn hàng ngày ra sao?,meal_plan,Thực đơn lành mạnh: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Cá hấp xì dầu và Rau luộc (nhiều rau). Tối: Cá chép om dưa (bỏ mỡ). Bữa phụ: Dưa chuột. (Nhớ uống đủ 2 lít nước nhé!)
1740,"Đang giảm béo mà đói quá, cho xin menu chống đói.",meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Súp rau củ thập cẩm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1741,Làm sao để diet nhanh? Cho xin kế hoạch ăn uống mẫu.,meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1742,"Đang giảm cân mà đói quá, tư vấn thực đơn chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: 2 lòng trắng trứng và khoai lang luộc. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Ức gà luộc xé phay. Bữa phụ: Hạt hạnh nhân. (Nhớ uống đủ 2 lít nước nhé!)"
1743,tư vấn tôi cái menu diet cứu với.,meal_plan,"Gợi ý Eat Clean cho bạn: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Salad cá ngừ ít sốt. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1744,Check calo món cà phê giùm mình.,nutrition_fact,"Chào bạn, theo dữ liệu thì món cà phê chứa khoảng 301 calo/100g."
1745,Check calo món phở bò giùm chị.,nutrition_fact,"Chào bạn, theo dữ liệu thì món phở bò chứa khoảng 573 calo/100g."
1746,"chị gầy quá, cho xin chế độ ăn thoát gầy với.",meal_plan,Menu giàu năng lượng: Sáng: Bún bò huế đầy đủ. Trưa: Bò bít tết và Khoai tây chiên. Tối: Cơm cá thu sốt cà và Canh rau ngót thịt bằm. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1747,muốn có anh cái bữa ăn diet help me.,meal_plan,Thực đơn diet hôm nay: Sáng: Sinh tố bơ chuối ít đường. Trưa: Bún chùm ngây thịt nạc. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1748,kế hoạch ăn uống kiêng khem cho bệnh nhân mỡ máu.,meal_plan,Gợi ý bữa ăn an toàn: Sáng: Cháo yến mạch nấu rau củ. Trưa: Đậu phụ sốt cà chua và Cơm lứt. Tối: Canh rau cải nấu thịt bằm. Bữa phụ: Củ đậu. (Nhớ uống đủ 2 lít nước nhé!)
1749,Check calo món bánh mì giùm anh.,nutrition_fact,"Chào bạn, theo dữ liệu thì món bánh mì chứa khoảng 263 calo/100g."
1750,Có menu nào giúp thoát gầy cấp tốc không bác sĩ?,meal_plan,Thực đơn xả cơ: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Gà rán và Cơm rang dương châu. Tối: Lẩu thái hải sản (ăn tại nhà). Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
1751,thực đơn kiêng khem cho bệnh nhân mỡ máu.,meal_plan,Menu thanh đạm: Sáng: Cháo yến mạch nấu rau củ. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Salad dưa chuột cà chua. Bữa phụ: Dưa chuột. (Nhớ uống đủ 2 lít nước nhé!)
1752,lên giúp cháu cái bữa ăn giảm béo cứu với.,meal_plan,"Thực đơn diet hôm nay: Sáng: Salad ức gà nhỏ. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1753,Làm sao để xuống ký nhanh? Cho xin kế hoạch ăn uống mẫu.,meal_plan,Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1754,"Đang xuống ký mà đói quá, muốn có chế độ ăn chống đói.",meal_plan,"Lịch ăn giảm mỡ: Sáng: Yến mạch ngâm sữa chua qua đêm. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Súp rau củ thập cẩm. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1755,"tớ gầy quá, lên giúp lịch ăn thoát gầy với.",meal_plan,Kế hoạch tăng cân: Sáng: Bún bò huế đầy đủ. Trưa: Gà rán và Cơm rang dương châu. Tối: Mì xào bò rau cải. Bữa phụ: Sữa whey protein. (Nhớ uống đủ 2 lít nước nhé!)
1756,Ăn gà rán nhiều có tốt không?,nutrition_fact,"Chào bạn, theo dữ liệu thì món gà rán chứa khoảng 526 calo/100g."
1757,"Bố cháu bị béo phì, xin thực đơn an toàn.",meal_plan,Gợi ý bữa ăn an toàn: Sáng: Bánh cuốn tráng mỏng ít nhân. Trưa: Thịt nạc luộc và Canh mướp đắng. Tối: Salad dưa chuột cà chua. Bữa phụ: Củ đậu. (Nhớ uống đủ 2 lít nước nhé!)
1758,Có menu nào giúp lên ký cấp tốc không ad?,meal_plan,Kế hoạch tăng cân: Sáng: Bánh mì ốp la 2 trứng và Sữa đậu nành. Trưa: Cơm thịt kho tàu và Trứng luộc. Tối: Cháo sườn sụn và Quẩy. Bữa phụ: Sinh tố bơ sầu riêng. (Nhớ uống đủ 2 lít nước nhé!)
1759,"Bố cháu bị gout, xin kế hoạch ăn uống an toàn.",meal_plan,Chế độ ăn kiểm soát bệnh: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Đậu phụ sốt cà chua và Cơm lứt. Tối: Rau củ kho chay. Bữa phụ: Dưa chuột. (Nhớ uống đủ 2 lít nước nhé!)
1760,"admin ơi, cháu muốn giảm cân, ăn uống thế nào?",meal_plan,"Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Canh bí xanh nấu tôm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1761,Check calo món cà phê giùm mẹ bỉm.,nutrition_fact,"Chào bạn, theo dữ liệu thì món cà phê chứa khoảng 405 calo/100g."
1762,làm cho tớ cái lịch ăn giảm béo nhanh giúp em.,meal_plan,"Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1763,"Đang siết mỡ mà đói quá, làm cho lịch ăn chống đói.",meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Ức gà áp chảo, Cơm gạo lứt và Bông cải xanh. Tối: Súp rau củ thập cẩm. Bữa phụ: 1 quả táo. (Nhớ uống đủ 2 lít nước nhé!)"
1764,"Đang giảm cân mà đói quá, tư vấn kế hoạch ăn uống chống đói.",meal_plan,"Menu ít calo tham khảo: Sáng: Sinh tố bơ chuối ít đường. Trưa: Tôm hấp, Miến dong và Rau cải. Tối: Một đĩa rau muống luộc và 1 trứng kho. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)"
1765,"người mới gầy quá, làm cho chế độ ăn tăng cân với.",meal_plan,Ăn thế này đảm bảo lên ký: Sáng: Bún bò huế đầy đủ. Trưa: Gà rán và Cơm rang dương châu. Tối: Mì xào bò rau cải. Bữa phụ: Bánh bông lan trứng muối. (Nhớ uống đủ 2 lít nước nhé!)
1766,mì tôm bao nhiêu calo thế ad?,nutrition_fact,"Chào bạn, theo dữ liệu thì món mì tôm chứa khoảng 121 calo/100g."
1767,tư vấn người mới cái menu siết mỡ help me.,meal_plan,Menu ít calo tham khảo: Sáng: Salad ức gà nhỏ. Trưa: Thịt bò xào ớt chuông và 1/2 chén cơm. Tối: Salad cá ngừ ít sốt. Bữa phụ: 1 hũ sữa chua không đường. (Nhớ uống đủ 2 lít nước nhé!)
1768,Làm sao để siết mỡ nhanh? Cho xin kế hoạch ăn uống mẫu.,meal_plan,"Menu ít calo tham khảo: Sáng: 1 quả trứng luộc và 1 lát bánh mì đen. Trưa: Cá hồi nướng, Quinoa và Salad. Tối: Ức gà luộc xé phay. Bữa phụ: Nước ép cần tây. (Nhớ uống đủ 2 lít nước nhé!)"
1769,bữa ăn kiêng khem cho bệnh nhân mỡ máu.,meal_plan,Menu thanh đạm: Sáng: Súp lơ luộc và 1 trứng chần. Trưa: Mực xào cần tây và 1/2 bát cơm. Tối: Salad dưa chuột cà chua. Bữa phụ: Sữa hạt không đường. (Nhớ uống đủ 2 lít nước nhé!)
