User_ID,Food_Item,Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Cholesterol_mg,Meal_Type,Water_Intake_ml,Food_norm
723,Cơm,Grains,274,4.7,12.9,21.5,5.4,42.2,264,246,Bữa trưa,603,com
470,Trứng,Meat,160,22.8,95.3,39.2,4.7,45.4,937,162,Bữa sáng,388,trung
931,Chip,Snack,450,39.8,56.0,46.1,4.1,19.3,597,11,Bữa tối,525,chip
606,Quả cam,Fruits,494,8.7,90.1,4.1,3.5,41.6,804,212,Bữa phụ,679,qua cam
477,Nước,Beverages,517,27.5,19.5,30.9,8.5,8.7,716,18,Bữa phụ,301,nuoc
644,Quả nho,Fruits,559,3.0,98.1,38.8,5.4,26.8,397,208,Bữa sáng,778,qua nho
699,Yến mạch,Grains,448,36.4,68.5,27.1,4.7,6.4,488,31,Bữa tối,316,yen mach
755,Quả nho,Fruits,157,47.1,84.2,34.3,6.1,10.1,511,232,Bữa tối,317,qua nho
409,Paneer,Dairy,142,6.2,6.3,4.5,5.8,16.3,139,99,Bữa sáng,595,paneer
686,Yến mạch,Grains,591,44.1,13.4,2.3,3.4,27.6,88,182,Bữa trưa,520,yen mach
209,Nước,Beverages,120,15.7,27.2,18.5,7.0,42.6,814,233,Bữa tối,175,nuoc
642,Sữa,Dairy,322,8.8,56.0,46.2,6.0,28.0,27,59,Bữa tối,888,sua
958,Rau chân vịt,Vegetables,567,5.2,54.5,1.7,5.0,45.1,123,171,Bữa sáng,708,rau chan vit
709,Cơm,Grains,414,21.4,63.4,25.1,5.4,29.2,430,112,Bữa phụ,117,com
937,Nước,Beverages,249,4.3,19.1,9.2,7.2,37.9,170,217,Bữa trưa,135,nuoc
620,Da ua,Dairy,325,46.5,99.2,1.9,7.4,17.1,315,266,Bữa trưa,775,da ua
695,Sữa,Dairy,111,2.6,86.0,49.7,5.9,6.8,798,160,Bữa phụ,607,sua
298,Quả dâu,Fruits,132,16.5,85.6,22.8,6.6,45.3,399,117,Bữa sáng,947,qua dau
562,Cà rốt,Vegetables,339,45.9,14.4,15.4,4.2,0.9,217,85,Bữa trưa,997,ca rot
608,Cà rốt,Vegetables,194,11.5,60.3,21.2,6.6,32.7,398,37,Bữa tối,763,ca rot
608,Rau chân vịt,Vegetables,287,33.3,73.6,39.6,5.0,11.4,496,216,Bữa trưa,402,rau chan vit
892,Bánh mỳ,Grains,203,37.1,45.4,3.9,8.2,43.1,750,55,Bữa tối,489,banh my
316,Nước,Beverages,415,2.4,19.3,9.5,4.2,9.8,516,153,Bữa trưa,673,nuoc
177,Thịt bò bít tết,Meat,295,43.5,16.7,18.2,3.1,1.6,508,294,Bữa tối,337,thit bo bit tet
713,Cookie,Snack,572,16.0,89.4,8.2,9.5,27.8,421,264,Bữa tối,409,cookie
770,Bánh mỳ,Grains,517,31.4,39.7,25.3,5.3,31.5,871,26,Bữa phụ,887,banh my
809,Nước cam,Beverages,590,28.1,42.7,31.9,7.3,9.8,657,75,Bữa trưa,756,nuoc cam
858,Sôcôla,Snack,197,36.2,8.6,6.8,3.7,9.3,297,256,Bữa tối,899,socola
636,Bông cải xanh,Vegetables,249,3.8,46.2,45.5,9.5,41.3,910,27,Bữa tối,970,bong cai xanh
94,Rau chân vịt,Vegetables,520,5.8,21.8,42.6,7.3,12.3,517,282,Bữa tối,943,rau chan vit
429,Thịt bò bít tết,Meat,285,24.7,56.8,25.0,7.8,18.9,953,172,Bữa tối,896,thit bo bit tet
939,Trà xanh,Beverages,298,26.6,64.3,1.3,2.5,14.6,983,26,Bữa sáng,638,tra xanh
576,Bơ,Dairy,297,18.4,16.5,1.4,8.6,31.6,342,70,Bữa sáng,993,bo
662,Rau chân vịt,Vegetables,599,1.5,85.4,21.8,3.5,5.3,361,99,Bữa trưa,540,rau chan vit
612,Cơm,Grains,532,18.4,13.8,42.5,0.6,19.4,18,202,Bữa tối,612,com
434,Thịt lợn Chop,Meat,419,39.9,43.1,22.1,4.1,47.3,557,216,Bữa trưa,409,thit lon chop
877,Cà chua,Vegetables,168,30.4,36.9,42.0,3.1,18.6,193,130,Bữa phụ,922,ca chua
558,Thịt bò bít tết,Meat,294,13.4,92.6,26.5,8.1,41.3,523,93,Bữa trưa,433,thit bo bit tet
268,Bông cải xanh,Vegetables,136,4.8,87.0,38.6,7.7,2.1,375,158,Bữa tối,549,bong cai xanh
226,Rau chân vịt,Vegetables,487,4.6,12.4,49.5,4.9,27.6,236,100,Bữa trưa,801,rau chan vit
37,Chuối,Fruits,532,19.0,73.4,24.0,3.3,21.9,804,247,Bữa tối,370,chuoi
205,Ức gà,Meat,275,19.7,34.6,24.8,8.5,29.8,699,22,Bữa phụ,683,uc ga
184,Yến mạch,Grains,274,12.2,28.1,48.9,8.8,28.8,845,121,Bữa trưa,148,yen mach
177,Quả táo,Fruits,139,20.8,7.1,41.1,8.3,32.2,386,204,Bữa trưa,125,qua tao
253,Thịt lợn Chop,Meat,239,43.3,82.1,15.7,4.7,47.4,752,84,Bữa trưa,817,thit lon chop
24,Cookie,Snack,404,44.0,45.1,22.4,4.8,12.5,413,157,Bữa trưa,384,cookie
810,Sữa lắc,Beverages,244,23.1,54.4,30.1,5.0,38.1,237,178,Bữa trưa,643,sua lac
960,Mì ống,Grains,214,1.8,22.7,36.2,8.7,14.0,892,68,Bữa tối,549,mi ong
380,Ức gà,Meat,177,29.1,38.4,23.5,6.6,39.9,265,236,Bữa tối,847,uc ga
787,Sữa lắc,Beverages,550,1.2,83.7,2.2,5.4,32.4,468,20,Bữa phụ,879,sua lac
855,Rau chân vịt,Vegetables,94,7.8,92.6,6.7,2.9,2.3,408,137,Bữa trưa,765,rau chan vit
209,Nước,Beverages,468,15.1,75.8,37.4,2.8,5.6,365,237,Bữa phụ,890,nuoc
447,Rau chân vịt,Vegetables,103,9.3,94.2,19.2,5.9,17.3,793,265,Bữa phụ,914,rau chan vit
438,Cà phê,Beverages,336,21.4,35.8,43.2,4.6,9.6,205,176,Bữa phụ,287,ca phe
714,Quả táo,Fruits,80,14.4,43.4,46.4,4.2,28.4,239,254,Bữa trưa,832,qua tao
753,Cà chua,Vegetables,266,13.8,54.4,32.0,10.0,16.8,91,139,Bữa trưa,891,ca chua
609,Cà rốt,Vegetables,82,38.1,92.0,31.9,9.6,8.6,276,264,Bữa sáng,853,ca rot
931,Bông cải xanh,Vegetables,335,20.5,28.5,6.7,5.0,43.0,273,122,Bữa phụ,960,bong cai xanh
111,Ức gà,Meat,426,3.0,18.5,12.9,8.3,42.4,553,137,Bữa tối,328,uc ga
707,Quả táo,Fruits,365,24.5,15.6,1.9,8.0,9.3,431,99,Bữa sáng,575,qua tao
268,Khoai tây,Vegetables,96,36.3,59.7,47.0,6.8,6.8,24,201,Bữa phụ,856,khoai tay
972,Sữa lắc,Beverages,260,36.5,41.7,6.9,4.0,37.0,37,257,Bữa tối,123,sua lac
563,Chip,Snack,314,45.7,89.7,6.4,4.0,44.5,990,26,Bữa sáng,875,chip
368,Cơm,Grains,145,39.4,97.7,40.1,1.1,45.4,714,2,Bữa trưa,110,com
141,Cơm,Grains,165,32.3,10.3,17.8,5.9,21.1,386,7,Bữa sáng,439,com
397,Khoai tây,Vegetables,303,15.5,69.5,32.1,1.4,49.7,614,211,Bữa trưa,945,khoai tay
837,Bỏng ngô,Snack,245,37.1,61.3,23.3,1.0,3.3,868,220,Bữa trưa,268,bong ngo
860,Quả táo,Fruits,539,16.3,17.3,45.3,4.0,43.4,756,204,Bữa trưa,181,qua tao
461,Bơ,Dairy,335,33.4,23.4,44.5,7.5,2.6,544,176,Bữa tối,974,bo
32,Rau chân vịt,Vegetables,528,48.4,41.1,6.2,6.1,35.8,703,23,Bữa trưa,797,rau chan vit
941,Nước cam,Beverages,408,34.1,21.7,45.8,8.1,18.6,958,231,Bữa sáng,415,nuoc cam
231,Nước cam,Beverages,545,30.1,69.9,41.7,2.6,5.4,154,227,Bữa sáng,960,nuoc cam
942,Chip,Snack,135,29.0,88.1,41.6,8.6,17.5,134,191,Bữa sáng,727,chip
903,Da ua,Dairy,540,16.6,79.1,6.4,1.0,15.0,842,200,Bữa tối,204,da ua
793,Bơ,Dairy,288,47.7,41.2,46.3,2.3,43.3,510,274,Bữa sáng,862,bo
318,Bánh mỳ,Grains,570,5.4,48.5,46.8,5.5,13.6,542,32,Bữa tối,370,banh my
415,Quả nho,Fruits,399,4.1,55.2,32.9,5.2,7.5,813,156,Bữa trưa,837,qua nho
436,Cà phê,Beverages,371,30.8,92.6,18.0,5.7,5.1,582,95,Bữa tối,578,ca phe
50,Ức gà,Meat,511,31.1,61.4,39.1,4.1,32.0,851,130,Bữa sáng,291,uc ga
866,Hạt,Snack,512,28.9,89.7,8.3,3.5,27.4,217,236,Bữa tối,719,hat
698,Khoai tây,Vegetables,591,6.2,72.4,8.4,6.1,10.1,102,267,Bữa trưa,899,khoai tay
6,Thịt lợn Chop,Meat,190,23.9,65.7,20.2,0.1,28.3,111,201,Bữa phụ,756,thit lon chop
679,Thịt bò bít tết,Meat,532,43.8,21.7,30.1,8.1,19.2,12,299,Bữa trưa,264,thit bo bit tet
209,Da ua,Dairy,596,45.8,50.4,14.3,0.8,33.9,987,295,Bữa sáng,880,da ua
774,Quả cam,Fruits,119,14.0,98.9,21.6,0.8,36.2,85,250,Bữa tối,775,qua cam
582,Quinoa,Grains,120,13.8,33.9,42.1,5.7,29.5,711,255,Bữa trưa,862,quinoa
278,Trà xanh,Beverages,185,25.5,30.5,14.7,4.8,7.7,863,131,Bữa trưa,865,tra xanh
345,Cookie,Snack,534,18.2,92.8,48.0,3.2,46.8,611,33,Bữa phụ,149,cookie
156,Hạt,Snack,499,35.3,51.9,48.3,7.4,35.1,661,31,Bữa trưa,119,hat
716,Cookie,Snack,189,25.4,48.6,22.4,0.2,46.3,999,182,Bữa sáng,501,cookie
346,Paneer,Dairy,323,1.6,24.3,11.7,3.8,27.2,588,114,Bữa tối,280,paneer
931,Trứng,Meat,99,24.6,16.1,21.0,0.6,29.1,208,225,Bữa tối,983,trung
975,Quả táo,Fruits,191,18.7,58.1,15.0,4.5,8.1,843,66,Bữa trưa,470,qua tao
610,Rau chân vịt,Vegetables,262,29.4,31.1,26.3,7.8,30.2,187,53,Bữa phụ,517,rau chan vit
314,Cá hồi,Meat,74,44.2,6.6,37.4,2.1,23.4,827,29,Bữa phụ,940,ca hoi
762,Bánh mỳ,Grains,565,23.6,11.3,22.4,9.2,28.5,630,215,Bữa tối,382,banh my
834,Quinoa,Grains,185,15.7,95.7,11.9,5.9,47.1,251,135,Bữa phụ,827,quinoa
99,Sữa lắc,Beverages,570,48.5,28.3,14.7,6.2,45.3,807,148,Bữa phụ,837,sua lac
497,Cookie,Snack,395,8.2,27.1,49.0,0.3,19.3,436,232,Bữa sáng,718,cookie
212,Da ua,Dairy,58,2.6,49.5,24.5,9.8,26.1,817,232,Bữa sáng,377,da ua
496,Mì ống,Grains,98,4.4,70.9,5.0,2.5,43.0,820,118,Bữa sáng,747,mi ong
46,Ức gà,Meat,52,41.4,88.0,25.0,8.2,43.5,401,108,Bữa trưa,206,uc ga
954,Bỏng ngô,Snack,70,17.8,88.9,14.7,1.4,27.6,713,227,Bữa phụ,421,bong ngo
162,Da ua,Dairy,118,3.4,70.0,25.8,9.6,29.9,776,203,Bữa phụ,152,da ua
850,Paneer,Dairy,484,18.1,38.6,23.1,3.8,10.8,300,155,Bữa phụ,637,paneer
705,Chuối,Fruits,86,45.4,41.9,19.2,9.6,40.7,177,52,Bữa tối,860,chuoi
934,Bỏng ngô,Snack,346,46.7,65.9,31.0,9.2,30.7,928,183,Bữa trưa,620,bong ngo
239,Chip,Snack,215,42.9,37.9,13.4,8.5,49.2,542,300,Bữa phụ,746,chip
225,Phô mai,Dairy,240,38.7,31.8,4.0,2.8,41.1,552,29,Bữa phụ,982,pho mai
264,Quả nho,Fruits,558,8.8,6.7,37.8,6.1,9.2,50,45,Bữa sáng,960,qua nho
922,Sữa,Dairy,380,11.6,82.1,15.8,1.1,28.1,222,139,Bữa trưa,981,sua
926,Quả cam,Fruits,58,18.5,57.6,28.6,2.5,25.3,545,66,Bữa sáng,717,qua cam
279,Sôcôla,Snack,355,30.3,40.6,32.2,7.3,44.3,745,282,Bữa tối,803,socola
453,Khoai tây,Vegetables,287,1.5,24.7,31.3,8.9,3.6,213,194,Bữa phụ,538,khoai tay
522,Cơm,Grains,75,31.3,35.5,47.6,9.9,48.0,303,234,Bữa tối,296,com
91,Thịt bò bít tết,Meat,433,11.5,13.7,42.7,1.6,8.8,510,51,Bữa phụ,195,thit bo bit tet
518,Quả cam,Fruits,173,35.3,41.6,9.6,7.8,45.4,799,153,Bữa sáng,632,qua cam
763,Cà phê,Beverages,247,3.0,17.4,43.7,1.6,26.0,109,189,Bữa phụ,850,ca phe
654,Rau chân vịt,Vegetables,94,7.6,14.2,11.6,8.4,10.0,977,19,Bữa trưa,841,rau chan vit
856,Quả cam,Fruits,246,30.7,22.5,46.2,3.8,39.0,18,55,Bữa sáng,873,qua cam
815,Yến mạch,Grains,233,36.5,46.2,49.3,8.1,7.1,632,178,Bữa tối,855,yen mach
122,Bỏng ngô,Snack,365,42.3,57.7,47.1,2.1,25.5,518,257,Bữa tối,997,bong ngo
279,Bông cải xanh,Vegetables,425,29.8,13.3,4.9,3.4,26.0,821,134,Bữa tối,961,bong cai xanh
463,Paneer,Dairy,525,34.7,93.5,24.9,5.6,41.6,200,239,Bữa tối,226,paneer
640,Quả cam,Fruits,160,26.4,72.5,39.2,9.4,40.2,418,286,Bữa phụ,783,qua cam
314,Cà rốt,Vegetables,123,37.7,21.8,36.3,9.2,11.2,698,298,Bữa sáng,516,ca rot
217,Quả cam,Fruits,169,30.4,70.7,21.4,3.0,4.2,583,83,Bữa trưa,820,qua cam
490,Nước,Beverages,223,2.8,91.1,5.4,3.5,45.3,364,156,Bữa tối,618,nuoc
347,Trứng,Meat,57,43.1,8.2,2.1,5.5,6.1,702,55,Bữa phụ,815,trung
55,Quả nho,Fruits,203,24.6,9.0,11.1,4.9,32.1,162,257,Bữa tối,356,qua nho
656,Quinoa,Grains,386,30.5,7.2,7.1,9.9,30.2,384,213,Bữa trưa,754,quinoa
664,Sữa lắc,Beverages,71,34.2,90.7,39.9,7.1,14.8,930,239,Bữa phụ,911,sua lac
13,Trứng,Meat,116,17.5,45.2,28.0,7.5,4.2,501,129,Bữa sáng,676,trung
205,Sôcôla,Snack,543,32.0,78.4,6.6,6.9,37.1,429,180,Bữa phụ,713,socola
20,Quinoa,Grains,216,47.7,40.4,20.0,0.5,0.6,889,279,Bữa sáng,644,quinoa
656,Nước cam,Beverages,265,13.6,50.7,26.1,3.8,31.6,253,203,Bữa trưa,328,nuoc cam
899,Quả táo,Fruits,542,18.3,99.1,47.2,5.4,48.9,441,290,Bữa trưa,766,qua tao
291,Khoai tây,Vegetables,348,4.0,57.6,4.9,3.4,33.5,738,55,Bữa tối,846,khoai tay
660,Paneer,Dairy,219,18.4,82.5,4.0,1.1,43.5,80,256,Bữa tối,678,paneer
485,Bánh mỳ,Grains,165,17.6,42.6,26.1,7.8,40.0,92,40,Bữa phụ,560,banh my
741,Rau chân vịt,Vegetables,320,49.8,23.9,21.8,0.5,11.4,802,123,Bữa trưa,683,rau chan vit
782,Bông cải xanh,Vegetables,259,15.3,58.0,7.8,2.0,17.4,72,20,Bữa sáng,282,bong cai xanh
72,Trứng,Meat,495,20.5,32.9,39.5,7.4,32.8,923,122,Bữa tối,463,trung
217,Quả táo,Fruits,472,16.6,94.6,47.4,0.4,40.4,151,98,Bữa trưa,664,qua tao
511,Bỏng ngô,Snack,488,43.0,77.4,45.4,8.1,36.1,868,223,Bữa phụ,479,bong ngo
300,Quả dâu,Fruits,99,47.8,93.1,33.1,4.7,2.1,400,240,Bữa phụ,603,qua dau
381,Nước cam,Beverages,404,27.1,22.0,6.1,4.6,30.0,636,262,Bữa sáng,796,nuoc cam
360,Quả dâu,Fruits,306,17.3,43.8,17.5,3.0,17.3,772,117,Bữa tối,448,qua dau
910,Sôcôla,Snack,403,43.6,49.0,24.8,2.1,11.2,855,282,Bữa tối,608,socola
948,Sôcôla,Snack,129,25.8,59.3,38.4,8.6,32.3,947,85,Bữa trưa,566,socola
611,Bông cải xanh,Vegetables,547,17.0,80.1,21.3,8.7,3.7,106,0,Bữa trưa,399,bong cai xanh
73,Quả cam,Fruits,319,1.4,82.3,33.5,5.7,6.1,125,268,Bữa sáng,521,qua cam
510,Sôcôla,Snack,582,19.1,44.1,18.4,5.9,23.1,961,115,Bữa trưa,360,socola
66,Quả cam,Fruits,386,10.6,44.7,18.2,5.7,32.6,330,26,Bữa sáng,843,qua cam
872,Da ua,Dairy,516,23.0,73.6,28.9,9.2,8.9,569,64,Bữa phụ,400,da ua
991,Chuối,Fruits,415,4.8,21.4,3.6,2.2,38.9,922,290,Bữa tối,157,chuoi
17,Chuối,Fruits,446,17.8,17.8,47.1,7.9,35.9,424,198,Bữa phụ,836,chuoi
496,Chuối,Fruits,531,14.2,21.1,3.1,0.3,2.9,720,57,Bữa tối,395,chuoi
515,Cá hồi,Meat,148,10.4,25.2,16.3,1.6,36.9,773,63,Bữa sáng,401,ca hoi
779,Khoai tây,Vegetables,328,20.6,84.2,9.2,3.4,4.0,25,206,Bữa trưa,129,khoai tay
881,Cookie,Snack,392,7.9,15.1,11.9,5.7,22.8,377,150,Bữa trưa,104,cookie
536,Bánh mỳ,Grains,504,23.7,10.2,14.0,8.0,24.9,687,32,Bữa sáng,139,banh my
708,Thịt bò bít tết,Meat,531,36.4,64.5,7.0,0.9,48.6,134,124,Bữa sáng,729,thit bo bit tet
496,Cookie,Snack,570,40.8,80.6,39.4,0.9,40.3,641,50,Bữa sáng,918,cookie
345,Paneer,Dairy,410,41.8,95.7,7.2,0.9,19.9,525,77,Bữa sáng,359,paneer
565,Trứng,Meat,217,42.4,96.9,17.7,3.4,19.0,821,95,Bữa tối,418,trung
310,Mì ống,Grains,183,7.7,69.5,40.5,0.1,12.5,351,213,Bữa trưa,352,mi ong
764,Da ua,Dairy,523,38.8,31.0,15.7,7.7,49.8,331,111,Bữa sáng,902,da ua
372,Sữa,Dairy,551,38.5,98.5,20.8,3.1,44.3,831,238,Bữa tối,777,sua
262,Bơ,Dairy,116,36.9,81.4,32.3,3.1,48.0,233,39,Bữa trưa,864,bo
75,Quả nho,Fruits,429,17.7,38.5,22.5,2.7,19.6,290,47,Bữa tối,831,qua nho
563,Cookie,Snack,362,4.2,84.4,31.9,4.1,31.2,288,206,Bữa sáng,952,cookie
964,Paneer,Dairy,500,42.3,91.8,26.0,7.0,7.8,501,124,Bữa sáng,415,paneer
584,Khoai tây,Vegetables,68,5.3,80.8,29.7,3.1,32.9,899,209,Bữa phụ,296,khoai tay
857,Mì ống,Grains,130,17.8,74.6,16.2,5.0,38.6,798,175,Bữa trưa,623,mi ong
920,Da ua,Dairy,254,5.4,78.9,6.5,7.5,1.9,886,222,Bữa phụ,523,da ua
973,Sôcôla,Snack,115,31.0,26.3,17.7,5.9,43.9,164,159,Bữa phụ,540,socola
918,Cơm,Grains,556,2.2,85.6,44.0,6.1,37.6,742,37,Bữa sáng,584,com
453,Quả nho,Fruits,225,44.1,56.5,5.9,2.1,48.6,429,237,Bữa tối,547,qua nho
781,Hạt,Snack,511,4.9,43.1,23.2,8.5,14.8,494,219,Bữa phụ,293,hat
810,Bơ,Dairy,400,48.6,72.9,5.3,5.4,49.7,315,181,Bữa phụ,164,bo
207,Cookie,Snack,470,44.7,54.3,4.2,5.1,38.4,418,13,Bữa trưa,155,cookie
541,Cá hồi,Meat,503,16.5,65.4,5.5,7.7,5.2,219,58,Bữa trưa,938,ca hoi
423,Cà phê,Beverages,515,36.5,96.9,40.3,9.4,27.3,581,42,Bữa trưa,402,ca phe
164,Quả nho,Fruits,372,27.1,64.6,41.6,6.6,8.3,518,173,Bữa sáng,287,qua nho
716,Hạt,Snack,423,49.7,25.3,26.1,9.5,44.0,59,21,Bữa phụ,733,hat
862,Trà xanh,Beverages,573,38.0,75.0,32.6,1.8,18.1,829,91,Bữa sáng,221,tra xanh
729,Cookie,Snack,599,41.3,60.3,9.0,4.2,21.7,988,58,Bữa phụ,546,cookie
683,Da ua,Dairy,377,29.9,48.2,18.2,6.5,18.9,61,283,Bữa phụ,661,da ua
109,Mì ống,Grains,545,42.8,34.4,5.0,4.2,22.3,189,94,Bữa trưa,527,mi ong
973,Quinoa,Grains,217,28.2,31.8,38.5,3.9,19.2,732,195,Bữa trưa,253,quinoa
311,Bánh mỳ,Grains,492,35.0,31.5,13.2,8.9,28.0,404,271,Bữa phụ,810,banh my
519,Nước cam,Beverages,500,14.1,7.8,8.0,7.2,36.8,754,234,Bữa sáng,526,nuoc cam
764,Thịt bò bít tết,Meat,111,7.5,99.6,14.0,1.5,12.3,667,94,Bữa tối,325,thit bo bit tet
85,Cơm,Grains,468,38.7,59.8,43.2,4.8,22.5,973,261,Bữa sáng,930,com
663,Da ua,Dairy,599,8.7,12.7,15.7,2.9,35.8,831,83,Bữa tối,373,da ua
39,Sữa lắc,Beverages,381,41.2,38.8,23.0,6.4,1.5,784,213,Bữa tối,931,sua lac
864,Da ua,Dairy,131,11.3,83.5,41.8,6.7,29.7,909,22,Bữa phụ,679,da ua
519,Ức gà,Meat,283,6.9,46.1,27.3,7.1,8.0,632,5,Bữa phụ,955,uc ga
269,Cà phê,Beverages,94,36.5,47.6,44.6,2.5,36.4,381,67,Bữa sáng,236,ca phe
742,Chip,Snack,220,6.7,28.7,11.1,3.0,39.8,922,106,Bữa tối,980,chip
6,Ức gà,Meat,383,19.0,40.7,31.9,7.8,33.9,529,134,Bữa tối,397,uc ga
660,Quả dâu,Fruits,573,37.2,86.9,40.1,4.8,13.3,718,267,Bữa tối,270,qua dau
761,Paneer,Dairy,520,24.9,73.3,39.1,2.9,13.5,603,22,Bữa tối,896,paneer
881,Thịt lợn Chop,Meat,419,4.1,20.3,9.6,6.7,38.2,760,84,Bữa phụ,412,thit lon chop
729,Thịt bò bít tết,Meat,458,34.9,70.1,17.4,9.6,42.6,654,266,Bữa sáng,468,thit bo bit tet
979,Chuối,Fruits,54,48.9,62.7,19.9,7.0,20.4,792,47,Bữa phụ,918,chuoi
466,Cà chua,Vegetables,125,32.0,27.3,11.5,3.4,2.8,277,33,Bữa tối,405,ca chua
838,Quinoa,Grains,488,32.9,30.8,37.5,4.3,9.0,248,134,Bữa sáng,254,quinoa
45,Bơ,Dairy,433,35.0,94.9,22.8,5.2,49.8,125,116,Bữa sáng,851,bo
135,Cá hồi,Meat,250,29.5,32.1,11.3,3.7,13.4,37,222,Bữa trưa,214,ca hoi
889,Rau chân vịt,Vegetables,346,36.8,42.3,20.5,9.2,7.6,349,99,Bữa phụ,110,rau chan vit
820,Cookie,Snack,183,49.0,96.4,29.7,3.0,16.1,326,83,Bữa tối,233,cookie
284,Sữa,Dairy,182,41.3,58.2,23.9,9.3,10.4,717,82,Bữa sáng,967,sua
824,Mì ống,Grains,106,26.1,47.5,22.6,6.5,10.5,749,146,Bữa trưa,899,mi ong
605,Bánh mỳ,Grains,350,16.9,34.2,47.9,5.1,22.2,752,245,Bữa tối,644,banh my
644,Bông cải xanh,Vegetables,547,7.9,67.1,24.2,0.8,34.2,961,55,Bữa sáng,401,bong cai xanh
161,Nước cam,Beverages,413,17.1,73.2,42.7,1.2,30.6,289,28,Bữa phụ,872,nuoc cam
814,Phô mai,Dairy,62,30.9,24.5,15.2,6.5,15.7,231,200,Bữa tối,737,pho mai
753,Trứng,Meat,424,39.4,23.0,42.3,7.7,16.1,510,28,Bữa tối,789,trung
151,Cà phê,Beverages,134,13.0,39.8,44.1,4.1,45.0,312,225,Bữa sáng,504,ca phe
969,Bánh mỳ,Grains,257,4.9,95.7,21.4,6.2,42.3,372,163,Bữa sáng,869,banh my
587,Sôcôla,Snack,114,23.2,51.8,32.8,0.0,30.2,462,65,Bữa trưa,547,socola
870,Cà rốt,Vegetables,173,36.3,53.1,32.8,6.9,3.3,671,173,Bữa sáng,739,ca rot
184,Hạt,Snack,478,6.4,26.4,42.0,7.0,45.9,452,268,Bữa tối,835,hat
495,Bông cải xanh,Vegetables,371,14.3,95.3,35.9,9.3,41.5,743,51,Bữa trưa,474,bong cai xanh
357,Trà xanh,Beverages,282,44.6,96.7,32.5,0.5,9.1,603,160,Bữa tối,853,tra xanh
127,Trà xanh,Beverages,193,21.8,57.8,15.9,5.1,0.5,959,198,Bữa tối,697,tra xanh
306,Cookie,Snack,129,26.9,30.3,48.4,4.7,3.7,600,210,Bữa sáng,578,cookie
875,Nước cam,Beverages,98,23.8,32.7,39.9,8.2,15.2,186,14,Bữa sáng,193,nuoc cam
567,Paneer,Dairy,554,11.7,69.9,11.1,9.0,47.7,20,116,Bữa tối,1000,paneer
743,Quả cam,Fruits,419,4.6,72.8,48.7,4.6,31.8,471,157,Bữa phụ,552,qua cam
465,Quả táo,Fruits,200,37.0,74.7,34.7,1.4,19.7,305,150,Bữa phụ,619,qua tao
365,Khoai tây,Vegetables,590,21.1,24.7,41.5,1.8,34.1,946,176,Bữa tối,373,khoai tay
981,Ức gà,Meat,175,20.1,26.6,17.7,3.2,2.5,937,175,Bữa sáng,104,uc ga
247,Chip,Snack,188,49.4,16.7,34.6,1.2,29.4,928,295,Bữa phụ,859,chip
479,Quinoa,Grains,364,33.8,18.5,23.6,1.9,30.8,40,25,Bữa tối,979,quinoa
654,Nước,Beverages,586,22.7,88.9,45.8,4.6,4.3,262,31,Bữa phụ,911,nuoc
75,Quả dâu,Fruits,374,31.7,5.1,18.1,8.1,14.3,600,164,Bữa trưa,684,qua dau
640,Bỏng ngô,Snack,76,15.2,69.2,13.7,2.2,5.4,761,63,Bữa sáng,416,bong ngo
930,Nước cam,Beverages,240,20.0,18.7,14.6,9.8,22.4,396,178,Bữa sáng,951,nuoc cam
771,Cà chua,Vegetables,51,1.7,30.3,15.7,9.3,19.6,218,251,Bữa trưa,283,ca chua
816,Quả táo,Fruits,526,40.2,69.0,22.5,0.3,34.5,256,287,Bữa trưa,366,qua tao
997,Khoai tây,Vegetables,141,33.7,43.2,10.2,4.8,20.4,414,198,Bữa sáng,324,khoai tay
207,Thịt lợn Chop,Meat,248,46.7,74.4,35.9,3.7,11.9,621,91,Bữa trưa,262,thit lon chop
277,Chip,Snack,421,20.1,90.2,36.1,2.5,20.4,405,94,Bữa tối,876,chip
640,Bỏng ngô,Snack,563,4.0,20.9,37.4,7.6,37.5,220,157,Bữa sáng,903,bong ngo
380,Quả dâu,Fruits,232,39.0,9.9,21.9,1.6,22.1,457,113,Bữa tối,896,qua dau
857,Quả nho,Fruits,218,1.5,39.7,35.1,5.3,43.0,972,123,Bữa trưa,907,qua nho
948,Bánh mỳ,Grains,215,34.3,47.6,2.3,4.4,49.0,853,69,Bữa phụ,969,banh my
376,Thịt lợn Chop,Meat,193,38.5,19.8,22.9,9.5,34.1,827,82,Bữa sáng,348,thit lon chop
324,Rau chân vịt,Vegetables,596,31.8,23.7,11.1,8.4,16.8,988,276,Bữa trưa,339,rau chan vit
689,Cà chua,Vegetables,188,23.5,66.4,25.7,6.4,38.6,399,147,Bữa sáng,646,ca chua
59,Sữa,Dairy,93,3.8,60.6,14.2,5.0,36.4,44,174,Bữa sáng,590,sua
914,Cookie,Snack,560,1.8,73.6,21.5,7.2,42.1,607,175,Bữa trưa,495,cookie
71,Bông cải xanh,Vegetables,75,16.5,31.1,30.0,10.0,25.3,547,20,Bữa trưa,598,bong cai xanh
341,Chip,Snack,544,49.9,23.2,30.7,4.6,0.7,626,216,Bữa trưa,664,chip
